frame,object_index,tlv1_range,tlv1_angle,tlv1_elevation,tlv1_doppler,tlv1_x_derived,tlv1_y_derived,tlv1_z_derived,tlv7_snr,tlv7_noise,tlv8_x,tlv8_y,tlv8_z,tlv8_doppler,tlv9_snr,tlv9_noise,tlv11_targetID,tlv10_targetID,tlv10_x,tlv10_y,tlv10_vx,tlv10_vy,tlv10_ax,tlv10_ay,tlv10_z,tlv10_vz,tlv10_az
108,15,2.0403048992156982,-0.8025080561637878,-0.0312550887465477,0.44155964255332947,-1.4664691524459432,1.41712632789043,-0.0637595286043069,154,430,,,,,-1,-1,-1,-1,,,,,,,,,
109,0,1.8995941877365112,-0.8972775936126709,-0.0312550887465477,0.1471865475177765,-1.4840579299341101,1.1842745685796234,-0.05936231883583635,161,424,0.9949748516082764,0.9259283542633057,-0.3641860783100128,0.0,5,0,-1,-1,,,,,,,,,
109,1,1.96994948387146,-0.8991212248802185,-0.06254076212644577,0.1471865475177765,-1.5390230106626268,1.2234991431694813,-0.12312184339068893,150,427,,,,,-1,-1,-1,-1,,,,,,,,,
109,2,1.6885281801223755,-0.912384569644928,-0.15689286589622498,0.294373095035553,-1.3191626696426495,1.0204556176979196,-0.2638325195979769,158,421,,,,,-1,-1,-1,-1,,,,,,,,,
109,3,1.7588834762573242,-0.9839053750038147,-0.22053326666355133,0.294373095035553,-1.42909284623647,0.950435540748198,-0.38475577028743024,151,410,,,,,-1,-1,-1,-1,,,,,,,,,
109,4,1.8292388916015625,-0.9283639192581177,-0.22053326666355133,0.294373095035553,-1.4290928728663819,1.0694352003363485,-0.4001460177882284,176,406,,,,,-1,-1,-1,-1,,,,,,,,,
109,5,1.8995941877365112,-0.8991212248802185,-0.06254076212644577,0.294373095035553,-1.4840579364004816,1.1798027716415291,-0.11872463735908599,251,407,,,,,-1,-1,-1,-1,,,,,,,,,
109,6,1.96994948387146,-0.9022217392921448,-0.09388787299394608,0.294373095035553,-1.5390230439265584,1.2157307750646071,-0.18468275996766,222,421,,,,,-1,-1,-1,-1,,,,,,,,,
109,7,1.8292388916015625,-0.8025080561637878,-0.0312550887465477,0.44155964255332947,-1.3147654588386632,1.2705270640119324,-0.05716371581424624,155,411,,,,,-1,-1,-1,-1,,,,,,,,,
109,8,1.8995941877365112,-0.8530924916267395,-0.09388787299394608,0.44155964255332947,-1.4246956734570515,1.243778659553987,-0.17808695110305453,214,420,,,,,-1,-1,-1,-1,,,,,,,,,
109,9,1.96994948387146,-0.9066219925880432,-0.12532782554626465,0.44155964255332947,-1.5390230666813318,1.2047709417141768,-0.24624367449613044,177,432,,,,,-1,-1,-1,-1,,,,,,,,,
110,0,1.8292388916015625,-0.8622773289680481,-0.15689286589622498,0.294373095035553,-1.3719291961633344,1.175684034808451,-0.28581856755442103,180,419,,,,,-1,-1,-1,-1,,,,,,,,,
110,1,1.8995941877365112,-0.8530924916267395,-0.09388787299394608,0.294373095035553,-1.4246956734570515,1.243778659553987,-0.17808695110305453,190,424,,,,,-1,-1,-1,-1,,,,,,,,,
110,2,1.96994948387146,-0.806586742401123,-0.09388787299394608,0.294373095035553,-1.4159011534252295,1.3571356494121227,-0.18468275996766,164,436,,,,,-1,-1,-1,-1,,,,,,,,,
110,3,2.0403048992156982,-0.7598969340324402,-0.06254076212644577,0.294373095035553,-1.4027096494050166,1.4761397668797795,-0.12751905687287252,164,440,,,,,-1,-1,-1,-1,,,,,,,,,
110,4,2.1106603145599365,-0.7598969340324402,-0.06254076212644577,0.294373095035553,-1.4510789985298445,1.527041191683933,-0.1319162703550561,165,429,,,,,-1,-1,-1,-1,,,,,,,,,
110,5,1.7588834762573242,-0.8570719361305237,-0.12532782554626465,0.44155964255332947,-1.3191625947385186,1.142428345820872,-0.21986042472162795,153,414,,,,,-1,-1,-1,-1,,,,,,,,,
110,6,1.8292388916015625,-0.8570719361305237,-0.12532782554626465,0.44155964255332947,-1.3719291557485176,1.1881255292080783,-0.2286548512472358,193,416,,,,,-1,-1,-1,-1,,,,,,,,,
110,7,1.8995941877365112,-0.8530924916267395,-0.09388787299394608,0.44155964255332947,-1.4246956734570515,1.243778659553987,-0.17808695110305453,202,419,,,,,-1,-1,-1,-1,,,,,,,,,
110,8,1.96994948387146,-0.806586742401123,-0.09388787299394608,0.44155964255332947,-1.4159011534252295,1.3571356494121227,-0.18468275996766,187,425,,,,,-1,-1,-1,-1,,,,,,,,,
110,9,2.0403048992156982,-0.7196919918060303,-0.09388787299394608,0.44155964255332947,-1.3389501244412445,1.527569687723748,-0.19127858000813616,177,440,,,,,-1,-1,-1,-1,,,,,,,,,
110,10,2.1106603145599365,-0.7196919918060303,-0.09388787299394608,0.44155964255332947,-1.3851208669447277,1.580244559939359,-0.1978744000486123,168,432,,,,,-1,-1,-1,-1,,,,,,,,,
112,0,1.96994948387146,-0.7196919918060303,0.09388787299394608,0.294373095035553,-1.2927793819377613,1.4748948155081365,0.18468275996766,159,440,,,,,-1,-1,-1,-1,,,,,,,,,
112,1,1.8995941877365112,-0.7175430059432983,0.06254076212644577,0.44155964255332947,-1.2466086775052176,1.4284009744238422,0.11872463735908599,166,430,,,,,-1,-1,-1,-1,,,,,,,,,
112,2,1.96994948387146,-0.7175430059432983,0.06254076212644577,0.44155964255332947,-1.2927793402901901,1.4813046810175046,0.12312184339068893,210,435,,,,,-1,-1,-1,-1,,,,,,,,,
112,3,2.0403048992156982,-0.7175430059432983,0.06254076212644577,0.44155964255332947,-1.3389500813062587,1.534208477250663,0.12751905687287252,182,438,,,,,-1,-1,-1,-1,,,,,,,,,
112,4,2.1106603145599365,-0.7580407857894897,0.0,0.44155964255332947,-1.4510789974712963,1.5327285169122244,0.0,161,443,,,,,-1,-1,-1,-1,,,,,,,,,
112,5,2.1810154914855957,-0.7158380746841431,0.0,0.44155964255332947,-1.4312914400822332,1.645671105551617,0.0,152,435,,,,,-1,-1,-1,-1,,,,,,,,,
112,6,1.96994948387146,-0.6755228042602539,0.0312550887465477,0.588746190071106,-1.2312184052563646,1.536558642051604,0.06156092185742646,171,431,,,,,-1,-1,-1,-1,,,,,,,,,
113,0,1.8995941877365112,-0.7580407857894897,0.0,0.294373095035553,-1.305971032159056,1.3794555959666643,0.0,152,424,,,,,-1,-1,-1,-1,,,,,,,,,
113,1,1.96994948387146,-0.8020027875900269,0.0,0.294373095035553,-1.4159012049365078,1.369644021950513,0.0,162,430,,,,,-1,-1,-1,-1,,,,,,,,,
113,2,2.0403048992156982,-0.7580407857894897,0.0,0.294373095035553,-1.4027096483817534,1.4816375144077305,0.0,162,433,,,,,-1,-1,-1,-1,,,,,,,,,
113,3,2.1106603145599365,-0.7598969340324402,0.06254076212644577,0.294373095035553,-1.4510789985298445,1.527041191683933,0.1319162703550561,166,436,,,,,-1,-1,-1,-1,,,,,,,,,
113,4,1.8995941877365112,-0.7585034966468811,-0.0312550887465477,0.44155964255332947,-1.3059710328022502,1.378177729709123,-0.05936231883583635,175,426,,,,,-1,-1,-1,-1,,,,,,,,,
113,5,1.96994948387146,-0.7585034966468811,-0.0312550887465477,0.44155964255332947,-1.3543402999592267,1.4292213172954868,-0.06156092185742646,187,428,,,,,-1,-1,-1,-1,,,,,,,,,
113,6,2.0403048992156982,-0.7580407857894897,0.0,0.44155964255332947,-1.4027096483817534,1.4816375144077305,0.0,199,430,,,,,-1,-1,-1,-1,,,,,,,,,
113,7,2.1106603145599365,-0.7598969340324402,0.06254076212644577,0.44155964255332947,-1.4510789985298445,1.527041191683933,0.1319162703550561,209,433,,,,,-1,-1,-1,-1,,,,,,,,,
113,8,2.1810154914855957,-0.7175430059432983,0.06254076212644577,0.44155964255332947,-1.4312914068762037,1.6400158904379876,0.13631346893607843,160,448,,,,,-1,-1,-1,-1,,,,,,,,,
113,9,2.0403048992156982,-0.7585034966468811,-0.0312550887465477,0.588746190071106,-1.4027096490725919,1.4802649913695805,-0.0637595286043069,159,417,,,,,-1,-1,-1,-1,,,,,,,,,
113,10,2.1106603145599365,-0.7162631154060364,0.0312550887465477,0.588746190071106,-1.3851208185272026,1.5912186543406839,0.06595813535118734,177,418,,,,,-1,-1,-1,-1,,,,,,,,,
115,0,2.0403048992156982,-0.6751315593719482,0.0,0.44155964255332947,-1.275190604113033,1.5927124677560034,0.0,161,444,,,,,-1,-1,-1,-1,,,,,,,,,
115,1,2.1106603145599365,-0.7175430059432983,-0.06254076212644577,0.44155964255332947,-1.385120822322327,1.5871122734838212,-0.1319162703550561,158,446,,,,,-1,-1,-1,-1,,,,,,,,,
115,2,2.1810154914855957,-0.7175430059432983,0.06254076212644577,0.44155964255332947,-1.4312914068762037,1.6400158904379876,0.13631346893607843,189,454,,,,,-1,-1,-1,-1,,,,,,,,,
115,3,2.251370906829834,-0.7196919918060303,0.09388787299394608,0.44155964255332947,-1.4774621954894975,1.6855941258673617,0.21106601777782324,170,461,,,,,-1,-1,-1,-1,,,,,,,,,
115,4,2.1810154914855957,-0.7175430059432983,0.06254076212644577,0.588746190071106,-1.4312914068762037,1.6400158904379876,0.13631346893607843,175,440,,,,,-1,-1,-1,-1,,,,,,,,,
115,5,2.251370906829834,-0.6767008900642395,0.06254076212644577,0.588746190071106,-1.4071068566824878,1.7518338271223974,0.140710682418262,168,442,,,,,-1,-1,-1,-1,,,,,,,,,
116,0,2.1810154914855957,-0.6767008900642395,0.06254076212644577,0.294373095035553,-1.36313472084503,1.6970889620504608,0.13631346893607843,150,442,,,,,-1,-1,-1,0,-1.3143376111984253,1.772389531135559,-0.2990339398384094,0.40324848890304565,0.9949888586997986,0.38473716378211975,0.12665955722332,0.028817184269428253,0.0
116,1,1.96994948387146,-0.6755228042602539,0.0312550887465477,0.44155964255332947,-1.2312184052563646,1.536558642051604,0.06156092185742646,165,425,,,,,-1,-1,-1,-1,,,,,,,,,
116,2,2.0403048992156982,-0.7162631154060364,0.0312550887465477,0.44155964255332947,-1.3389500776376386,1.5381779786064744,0.0637595286043069,169,430,,,,,-1,-1,-1,-1,,,,,,,,,
116,3,2.1106603145599365,-0.6755228042602539,0.0312550887465477,0.44155964255332947,-1.319162672853568,1.646312950319311,0.06595813535118734,192,431,,,,,-1,-1,-1,-1,,,,,,,,,
116,4,2.1810154914855957,-0.6767008900642395,0.06254076212644577,0.44155964255332947,-1.36313472084503,1.6970889620504608,0.13631346893607843,223,432,,,,,-1,-1,-1,-1,,,,,,,,,
116,5,2.251370906829834,-0.6786783933639526,0.09388787299394608,0.44155964255332947,-1.4071068379826217,1.7447556971569826,0.21106601777782324,194,446,,,,,-1,-1,-1,-1,,,,,,,,,
116,6,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3059710260132196,1.9072168515005008,0.21766183781829937,184,441,,,,,-1,-1,-1,-1,,,,,,,,,
116,7,2.3920814990997314,-0.5613040924072266,0.06254076212644577,0.44155964255332947,-1.2707932903061954,2.0210854851717825,0.1495050944814679,172,437,,,,,-1,-1,-1,-1,,,,,,,,,
116,8,2.1106603145599365,-0.6360719203948975,0.0312550887465477,0.588746190071106,-1.2532045969283672,1.697060613554169,0.06595813535118734,151,437,,,,,-1,-1,-1,-1,,,,,,,,,
116,9,2.1810154914855957,-0.6767008900642395,0.06254076212644577,0.588746190071106,-1.36313472084503,1.6970889620504608,0.13631346893607843,197,436,,,,,-1,-1,-1,-1,,,,,,,,,
116,10,2.251370906829834,-0.6371574997901917,0.06254076212644577,0.588746190071106,-1.33675147125414,1.8060916278176666,0.140710682418262,179,443,,,,,-1,-1,-1,-1,,,,,,,,,
116,11,2.3217263221740723,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2334171027435719,1.9616419307006423,0.1451078959004456,183,437,,,,,-1,-1,-1,-1,,,,,,,,,
116,12,2.3920814990997314,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2707932903061954,2.0210854851717825,0.1495050944814679,166,431,,,,,-1,-1,-1,-1,,,,,,,,,
117,0,2.1810154914855957,-0.5977389216423035,0.0312550887465477,0.44155964255332947,-1.2268212653893593,1.801969149683423,0.06815673464748713,180,439,,,,,-1,-1,-1,0,-1.3113685846328735,1.838003158569336,0.030513644218444824,0.6593500375747681,0.9894362092018127,0.39126747846603394,0.13206349313259125,0.054313354194164276,0.0
117,1,2.251370906829834,-0.5987396836280823,0.06254076212644577,0.44155964255332947,-1.2663960884808325,1.856101401069894,0.140710682418262,206,441,,,,,-1,-1,-1,-1,,,,,,,,,
117,2,2.3217263221740723,-0.5987396836280823,0.06254076212644577,0.44155964255332947,-1.3059710081553728,1.9141046312782717,0.1451078959004456,198,457,,,,,-1,-1,-1,-1,,,,,,,,,
117,3,2.3920814990997314,-0.6389794945716858,0.09388787299394608,0.44155964255332947,-1.4202984092228341,1.9116785399253453,0.22425763550703423,165,458,,,,,-1,-1,-1,-1,,,,,,,,,
117,4,2.0403048992156982,-0.6371574997901917,0.06254076212644577,0.588746190071106,-1.2114310296716289,1.6367705496637492,0.12751905687287252,154,421,,,,,-1,-1,-1,-1,,,,,,,,,
117,5,2.1810154914855957,-0.5603817105293274,0.0312550887465477,0.588746190071106,-1.1586644272048745,1.846531878617953,0.06815673464748713,184,428,,,,,-1,-1,-1,-1,,,,,,,,,
117,6,2.251370906829834,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.2663960884808325,1.856101401069894,0.140710682418262,213,432,,,,,-1,-1,-1,-1,,,,,,,,,
117,7,2.3217263221740723,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.3059710081553728,1.9141046312782717,0.1451078959004456,203,450,,,,,-1,-1,-1,-1,,,,,,,,,
117,8,2.3920814990997314,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.3455457937194673,1.97210766492683,0.1495050944814679,169,453,,,,,-1,-1,-1,-1,,,,,,,,,
118,0,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.294373095035553,-1.3059710260132196,1.9072168515005008,0.21766183781829937,167,419,0.9949748516082764,0.894933819770813,-0.43481993675231934,0.0,5,0,255,0,-1.3042587041854858,1.9010037183761597,0.058555662631988525,0.6404381990432739,0.9820418357849121,0.3983622193336487,0.18069778382778168,0.27882593870162964,0.0
118,1,2.251370906829834,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.2663961057975317,1.849422342105785,0.21106601777782324,215,439,,,,,-1,-1,0,-1,,,,,,,,,
118,2,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3059710260132196,1.9072168515005008,0.21766183781829937,236,442,,,,,-1,-1,0,-1,,,,,,,,,
118,3,2.3920814990997314,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3455458121184598,1.965011165042705,0.22425763550703423,200,438,,,,,-1,-1,0,-1,,,,,,,,,
118,4,2.251370906829834,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.2663960884808325,1.856101401069894,0.140710682418262,209,442,,,,,-1,-1,0,-1,,,,,,,,,
118,5,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.588746190071106,-1.3059710260132196,1.9072168515005008,0.21766183781829937,233,443,,,,,-1,-1,0,-1,,,,,,,,,
118,6,2.3920814990997314,-0.6004191040992737,0.09388787299394608,0.588746190071106,-1.3455458121184598,1.965011165042705,0.22425763550703423,194,440,,,,,-1,-1,0,-1,,,,,,,,,
119,0,2.1810154914855957,-0.6389794945716858,0.09388787299394608,0.44155964255332947,-1.294977965513791,1.7430010273006633,0.20447019773734712,184,435,0.8412449955940247,1.0175867080688477,-0.20911400020122528,0.0,14,0,0,0,-1.2989885807037354,1.9650909900665283,0.0622241348028183,0.6400800943374634,0.9764427542686462,0.3987198770046234,0.19388213753700256,0.22884196043014526,0.0
119,1,2.251370906829834,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.2663961057975317,1.849422342105785,0.21106601777782324,199,433,,,,,-1,-1,0,-1,,,,,,,,,
119,2,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3059710260132196,1.9072168515005008,0.21766183781829937,214,431,,,,,-1,-1,0,-1,,,,,,,,,
119,3,2.3920814990997314,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3455458121184598,1.965011165042705,0.22425763550703423,227,434,,,,,-1,-1,0,-1,,,,,,,,,
119,4,2.4624369144439697,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3851207323341475,2.0228056744374205,0.23085345554751036,202,430,,,,,-1,-1,0,-1,,,,,,,,,
119,5,2.1810154914855957,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.2268211688062922,1.7980981708615162,0.13631346893607843,180,437,,,,,-1,-1,0,-1,,,,,,,,,
119,6,2.251370906829834,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.2663960884808325,1.856101401069894,0.140710682418262,195,434,,,,,-1,-1,0,-1,,,,,,,,,
119,7,2.3217263221740723,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2334171027435719,1.9616419307006423,0.1451078959004456,212,432,,,,,-1,-1,0,-1,,,,,,,,,
119,8,2.3920814990997314,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2707932903061954,2.0210854851717825,0.1495050944814679,225,431,,,,,-1,-1,0,-1,,,,,,,,,
119,9,2.4624369144439697,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.3081696045286881,2.080529241084358,0.15390230796365148,199,425,,,,,-1,-1,0,-1,,,,,,,,,
119,10,2.532792329788208,-0.49022412300109863,0.09388787299394608,0.588746190071106,-1.1872464351016891,2.224657440977161,0.23744927558798648,153,420,,,,,-1,-1,0,-1,,,,,,,,,
120,0,2.3217263221740723,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.3059710260132196,1.9072168515005008,0.21766183781829937,176,423,-2.036698341369629,2.5094032287597656,0.16937723755836487,0.0,8,0,0,0,-1.2953290939331055,2.0273733139038086,0.05843105912208557,0.6329302787780762,0.969178318977356,0.3986753821372986,0.2005654275417328,0.16650287806987762,0.0
120,1,2.3920814990997314,-0.5613040924072266,0.06254076212644577,0.44155964255332947,-1.2707932903061954,2.0210854851717825,0.1495050944814679,177,422,,,,,-1,-1,0,-1,,,,,,,,,
120,2,2.3217263221740723,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2334171027435719,1.9616419307006423,0.1451078959004456,161,437,,,,,-1,-1,0,-1,,,,,,,,,
120,3,2.3920814990997314,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.2707932903061954,2.0210854851717825,0.1495050944814679,159,435,,,,,-1,-1,0,-1,,,,,,,,,
121,0,2.251370906829834,-0.56285160779953,0.09388787299394608,0.44155964255332947,-1.196040742327925,1.895681576360035,0.21106601777782324,161,439,,,,,-1,-1,-1,0,-1.2691127061843872,2.100276231765747,0.13944348692893982,0.6788605451583862,0.9635455012321472,0.40986016392707825,0.25418275594711304,0.31314510107040405,0.0
121,1,2.3217263221740723,-0.56285160779953,0.09388787299394608,0.44155964255332947,-1.2334170551068804,1.9549216883560776,0.21766183781829937,172,436,,,,,-1,-1,-1,-1,,,,,,,,,
121,2,2.3920814990997314,-0.565040111541748,0.12532782554626465,0.44155964255332947,-1.2707933524407768,2.004427865887183,0.29901017404513547,171,434,,,,,-1,-1,-1,-1,,,,,,,,,
121,3,2.4624369144439697,-0.5281689167022705,0.12532782554626465,0.44155964255332947,-1.2312184392824574,2.1102021325585594,0.3078046005707433,178,425,,,,,-1,-1,-1,-1,,,,,,,,,
121,4,2.532792329788208,-0.5281689167022705,0.12532782554626465,0.44155964255332947,-1.2663961464420181,2.1704936862733395,0.3165990270963512,173,432,,,,,-1,-1,-1,-1,,,,,,,,,
121,5,2.603147506713867,-0.565040111541748,0.12532782554626465,0.44155964255332947,-1.382922173930849,2.1812891422954297,0.325393423819638,158,427,,,,,-1,-1,-1,-1,,,,,,,,,
121,6,2.251370906829834,-0.5613040924072266,0.06254076212644577,0.588746190071106,-1.196040788521079,1.9021981747880667,0.140710682418262,169,438,,,,,-1,-1,-1,-1,,,,,,,,,
121,7,2.3217263221740723,-0.56285160779953,0.09388787299394608,0.588746190071106,-1.2334170551068804,1.9549216883560776,0.21766183781829937,170,433,,,,,-1,-1,-1,-1,,,,,,,,,
121,8,2.3920814990997314,-0.5281689167022705,0.12532782554626465,0.588746190071106,-1.1960407321228965,2.0499105788437797,0.29901017404513547,185,425,,,,,-1,-1,-1,-1,,,,,,,,,
121,9,2.4624369144439697,-0.5281689167022705,0.12532782554626465,0.588746190071106,-1.2312184392824574,2.1102021325585594,0.3078046005707433,202,423,,,,,-1,-1,-1,-1,,,,,,,,,
121,10,2.532792329788208,-0.5281689167022705,0.12532782554626465,0.588746190071106,-1.2663961464420181,2.1704936862733395,0.3165990270963512,192,437,,,,,-1,-1,-1,-1,,,,,,,,,
121,11,2.603147506713867,-0.56285160779953,0.09388787299394608,0.588746190071106,-1.3829220529029724,2.1918817348375828,0.2440450732767213,162,438,,,,,-1,-1,-1,-1,,,,,,,,,
121,12,2.4624369144439697,-0.49022412300109863,0.09388787299394608,0.7359327077865601,-1.1542673333114803,2.1628613369627088,0.23085345554751036,157,416,,,,,-1,-1,-1,-1,,,,,,,,,
121,13,2.532792329788208,-0.49022412300109863,0.09388787299394608,0.7359327077865601,-1.1872464351016891,2.224657440977161,0.23744927558798648,154,419,,,,,-1,-1,-1,-1,,,,,,,,,
122,0,2.3920814990997314,-0.56285160779953,0.09388787299394608,0.44155964255332947,-1.270793241225971,2.014161599600788,0.22425763550703423,189,422,,,,,-1,-1,-1,0,-1.292528510093689,2.1468801498413086,-0.018128663301467896,0.5898919105529785,0.9564100503921509,0.4105854332447052,0.2521020770072937,0.17481791973114014,0.0
122,1,2.4624369144439697,-0.56285160779953,0.09388787299394608,0.44155964255332947,-1.3081695540049263,2.0734017115968304,0.23085345554751036,209,417,,,,,-1,-1,-1,-1,,,,,,,,,
122,2,2.532792329788208,-0.6004191040992737,0.09388787299394608,0.44155964255332947,-1.424695652549835,2.080600183832136,0.23744927558798648,167,422,,,,,-1,-1,-1,-1,,,,,,,,,
122,3,2.3920814990997314,-0.5247300863265991,0.06254076212644577,0.588746190071106,-1.196040727530506,2.0662015156193267,0.1495050944814679,189,436,,,,,-1,-1,-1,-1,,,,,,,,,
122,4,2.4624369144439697,-0.56285160779953,0.09388787299394608,0.588746190071106,-1.3081695540049263,2.0734017115968304,0.23085345554751036,210,429,,,,,-1,-1,-1,-1,,,,,,,,,
122,5,2.532792329788208,-0.5987396836280823,0.06254076212644577,0.588746190071106,-1.4246956330685479,2.0881141253435853,0.15829952144583506,164,430,,,,,-1,-1,-1,-1,,,,,,,,,
123,0,2.4624369144439697,-0.5281689167022705,0.12532782554626465,0.44155964255332947,-1.2312184392824574,2.1102021325585594,0.3078046005707433,178,427,,,,,-1,-1,-1,0,-1.2895976305007935,2.2066526412963867,-0.021175330504775047,0.5992592573165894,0.9496601819992065,0.4131431579589844,0.2724533975124359,0.17937731742858887,0.0
123,1,2.532792329788208,-0.565040111541748,0.12532782554626465,0.44155964255332947,-1.3455459845407423,2.1223355166801285,0.3165990270963512,178,425,,,,,-1,-1,-1,-1,,,,,,,,,
123,2,2.3920814990997314,-0.49022412300109863,0.09388787299394608,0.588746190071106,-1.1212882315212716,2.101065232948257,0.22425763550703423,176,426,,,,,-1,-1,-1,-1,,,,,,,,,
123,3,2.4624369144439697,-0.5261546969413757,0.09388787299394608,0.588746190071106,-1.2312184593329065,2.120000788932876,0.23085345554751036,209,420,,,,,-1,-1,-1,-1,,,,,,,,,
123,4,2.532792329788208,-0.5261546969413757,0.09388787299394608,0.588746190071106,-1.2663961670653376,2.1805723045565215,0.23744927558798648,206,417,,,,,-1,-1,-1,-1,,,,,,,,,
123,5,2.603147506713867,-0.5281689167022705,0.12532782554626465,0.588746190071106,-1.301573734392291,2.2307850356736894,0.325393423819638,179,418,,,,,-1,-1,-1,-1,,,,,,,,,
123,6,2.4624369144439697,-0.5261546969413757,0.09388787299394608,0.7359327077865601,-1.2312184593329065,2.120000788932876,0.23085345554751036,153,417,,,,,-1,-1,-1,-1,,,,,,,,,
124,0,2.6735029220581055,-0.4920748472213745,0.12532782554626465,0.44155964255332947,-1.2532044649824838,2.337822688717606,0.33418785034524584,162,418,0.8412449359893799,1.0009838342666626,-0.2779262363910675,0.0,20,0,0,0,-1.1987065076828003,2.321566343307495,0.3464916944503784,0.8441613912582397,0.9437819123268127,0.43050509691238403,0.3065229058265686,0.24001434445381165,0.0
124,1,2.4624369144439697,-0.45497000217437744,0.09388787299394608,0.588746190071106,-1.0773161339276085,2.2022016681624286,0.23085345554751036,183,429,,,,,-1,-1,0,-1,,,,,,,,,
124,2,2.603147506713867,-0.45666638016700745,0.12532782554626465,0.588746190071106,-1.1388770233117642,2.3180714370394395,0.325393423819638,175,416,,,,,-1,-1,0,-1,,,,,,,,,
124,3,2.6735029220581055,-0.45666638016700745,0.12532782554626465,0.588746190071106,-1.1696575172309343,2.380722085275813,0.33418785034524584,201,426,,,,,-1,-1,0,-1,,,,,,,,,
124,4,2.7438583374023438,-0.42388179898262024,0.15689286589622498,0.588746190071106,-1.1146924547574513,2.470306000586106,0.4287278513316315,152,449,,,,,-1,-1,0,-1,,,,,,,,,
124,5,2.4624369144439697,-0.45497000217437744,0.09388787299394608,0.7359327077865601,-1.0773161339276085,2.2022016681624286,0.23085345554751036,156,421,,,,,-1,-1,0,-1,,,,,,,,,
124,6,2.603147506713867,-0.4203139841556549,0.09388787299394608,0.7359327077865601,-1.0575286619627748,2.366104831373117,0.2440450732767213,153,411,,,,,-1,-1,0,-1,,,,,,,,,
124,7,2.6735029220581055,-0.42186373472213745,0.12532782554626465,0.7359327077865601,-1.0861105284546053,2.4199793955558606,0.33418785034524584,177,418,,,,,-1,-1,0,-1,,,,,,,,,
126,0,2.7438583374023438,-0.45666638016700745,0.12532782554626465,0.44155964255332947,-1.2004380111501043,2.4433727335121875,0.3429822768708537,157,416,,,,,-1,-1,-1,0,-1.1606340408325195,2.4739160537719727,0.2873992323875427,0.8146827220916748,0.9318339824676514,0.44944432377815247,0.3510184586048126,0.2271071970462799,0.0
126,1,2.814213752746582,-0.49448567628860474,0.15689286589622498,0.44155964255332947,-1.3191627027063164,2.446682315619023,0.439720884623079,165,419,,,,,-1,-1,-1,-1,,,,,,,,,
126,2,2.532792329788208,-0.4203139841556549,0.09388787299394608,0.588746190071106,-1.0289468716783394,2.302156198571261,0.23744927558798648,150,416,,,,,-1,-1,-1,-1,,,,,,,,,
126,3,2.603147506713867,-0.45497000217437744,0.09388787299394608,0.588746190071106,-1.1388770171233102,2.328041684289243,0.2440450732767213,168,411,,,,,-1,-1,-1,-1,,,,,,,,,
126,4,2.6735029220581055,-0.42388179898262024,0.15689286589622498,0.588746190071106,-1.086110567140835,2.406964755038008,0.41773481804018403,150,412,,,,,-1,-1,-1,-1,,,,,,,,,
126,5,2.7438583374023438,-0.45666638016700745,0.12532782554626465,0.588746190071106,-1.2004380111501043,2.4433727335121875,0.3429822768708537,228,413,,,,,-1,-1,-1,-1,,,,,,,,,
126,6,2.814213752746582,-0.45666638016700745,0.12532782554626465,0.588746190071106,-1.2312185050692743,2.506023381748562,0.35177670339646155,226,424,,,,,-1,-1,-1,-1,,,,,,,,,
126,7,2.884568929672241,-0.49448567628860474,0.15689286589622498,0.588746190071106,-1.3521416920428777,2.5078492284124305,0.45071388066162477,175,430,,,,,-1,-1,-1,-1,,,,,,,,,
126,8,2.7438583374023438,-0.42186373472213745,0.12532782554626465,0.7359327077865601,-1.1146924150531619,2.483663132010416,0.3429822768708537,208,416,,,,,-1,-1,-1,-1,,,,,,,,,
126,9,2.814213752746582,-0.45666638016700745,0.12532782554626465,0.7359327077865601,-1.2312185050692743,2.506023381748562,0.35177670339646155,213,418,,,,,-1,-1,-1,-1,,,,,,,,,
